customer_id,first_name,second_name,gender,state,occupation,customer_segment,annual_income,recency,frequency,monetary,R,F,M,RFM_Score,segment
C04465,Ira,Patel,Male,Haryana,Self Employed,Wealth,1563459.18,46,19,182429.05,3,4,4,11,Champion
C04466,Pooja,Malhotra,Female,Rajasthan,Salaried,Retail,1065541.99,508,2,19773.36,1,1,1,3,Dormant
C04468,Aditya,Mishra,Male,Gujarat,Student,Retail,188119.07,324,1,15176.83,1,1,1,3,Dormant
C04469,Priya,Joshi,Male,Uttar Pradesh,Freelancer,Premium,3503986.07,9,21,200367.96,4,4,4,12,Champion
C04470,Arjun,Singh,Male,Madhya Pradesh,Student,Retail,824991.62,18,11,125565.27,4,3,3,10,Champion
C04471,Neha,Verma,Male,Delhi,Retired,SME,252000.0,386,5,42787.19,1,1,1,3,Dormant
C04473,Pooja,Bansal,Female,West Bengal,Salaried,Retail,794203.34,194,4,30040.22,1,1,1,3,Dormant
C04474,Priya,Chopra,Male,Uttar Pradesh,Student,Corporate,748298.61,49,10,70978.7,3,3,2,8,Loyal
C04476,Priya,Desai,Male,Delhi,Salaried,Retail,322993.34,54,20,145576.76,3,4,4,11,Champion
C04477,Myra,Singh,Female,Karnataka,Student,Corporate,1553697.75,116,4,26418.85,2,1,1,4,At Risk
C04478,Amit,Gupta,Female,Maharashtra,Student,Retail,495791.25,75,12,43443.21,3,3,1,7,Potential Loyalist
C04479,Krishna,Sharma,Male,Rajasthan,Retired,SME,535216.98,51,9,43218.35,3,2,1,6,Potential Loyalist
C04480,Krishna,Chopra,Male,West Bengal,Student,Retail,203591.78,33,25,307739.27,4,4,4,12,Champion
C04481,Priya,Chopra,Female,Tamil Nadu,Business Owner,Corporate,1167623.14,547,3,19892.44,1,1,1,3,Dormant
C04483,Anaya,Iyer,Male,Chandigarh,Retired,Retail,584805.73,262,9,39600.2,1,2,1,4,At Risk
C04484,Ira,Joshi,Female,Haryana,Self Employed,Retail,538863.89,557,7,60299.59,1,2,2,5,At Risk
C04485,Myra,Kulkarni,Female,Kerala,Self Employed,Retail,789755.86,200,8,84014.54,1,2,3,6,Potential Loyalist
C04486,Neha,Reddy,Male,West Bengal,Student,SME,673039.92,260,9,70327.95,1,2,2,5,At Risk
C04487,Sneha,Gupta,Female,Gujarat,Business Owner,Retail,441205.04,134,7,40293.03,2,2,1,5,At Risk
C04488,Sneha,Verma,Female,Tamil Nadu,Freelancer,Wealth,5026136.13,1,6,78923.4,4,2,2,8,Loyal
C04489,Kiara,Mehta,Male,Madhya Pradesh,Retired,Corporate,604629.67,182,6,76789.85,2,2,2,6,Potential Loyalist
C04490,Pari,Joshi,Female,Rajasthan,Self Employed,Retail,507536.48,32,16,82622.75,4,4,3,11,Champion
C04491,Ishaan,Verma,Female,Tamil Nadu,Student,Retail,807660.77,2,2,8734.15,4,1,1,6,Potential Loyalist
C04493,Krishna,Kulkarni,Female,Madhya Pradesh,Student,Wealth,1869945.84,29,18,148333.71,4,4,4,12,Champion
C04494,Rohan,Sharma,Male,Maharashtra,Student,Premium,924746.74,105,16,143924.62,2,4,4,10,Champion
C04495,Ayaan,Reddy,Female,West Bengal,Salaried,Retail,413700.55,85,14,118365.33,2,3,3,8,Loyal
C04497,Aditya,Patel,Female,Delhi,Student,Premium,902127.76,384,5,34422.32,1,1,1,3,Dormant
C04498,Arjun,Mehta,Female,Rajasthan,Retired,Retail,352023.84,26,7,92527.22,4,2,3,9,Loyal
C04499,Amit,Nair,Female,Chandigarh,Student,Wealth,1314143.07,43,7,111237.78,3,2,3,8,Loyal
C04501,Ishaan,Patel,Male,Maharashtra,Salaried,Premium,1487661.03,15,10,56070.99,4,3,2,9,Loyal
C04502,Reyansh,Desai,Male,Gujarat,Business Owner,Corporate,570234.32,323,5,76789.48,1,1,2,4,At Risk
C04503,Karan,Verma,Female,Madhya Pradesh,Salaried,SME,1118312.61,199,10,75980.15,1,3,2,6,Potential Loyalist
C04505,Rohan,Patel,Male,Uttar Pradesh,Retired,Retail,576931.94,31,3,66862.85,4,1,2,7,Potential Loyalist
C04506,Sara,Sharma,Male,Delhi,Freelancer,Retail,353228.28,20,33,306737.66,4,4,4,12,Champion
C04508,Aadhya,Kumar,Female,Rajasthan,Salaried,Retail,540068.27,6,4,8403.62,4,1,1,6,Potential Loyalist
C04509,Aditya,Jain,Female,Haryana,Retired,Retail,500394.92,10,11,216599.27,4,3,4,11,Champion
C04510,Riya,Desai,Female,Telangana,Self Employed,Retail,653539.6,97,12,125525.57,2,3,3,8,Loyal
C04512,Anaya,Joshi,Female,Madhya Pradesh,Retired,SME,381904.68,105,18,292511.39,2,4,4,10,Champion
C04513,Neha,Kumar,Male,Maharashtra,Retired,Premium,609662.02,49,2,2723.59,3,1,1,5,At Risk
C04515,Myra,Sharma,Male,Delhi,Freelancer,Retail,1543188.26,58,7,103751.59,3,2,3,8,Loyal
C04516,Arjun,Desai,Female,Haryana,Freelancer,Retail,291242.08,213,7,40858.94,1,2,1,4,At Risk
C04517,Sara,Singh,Male,Chandigarh,Salaried,Retail,581420.29,7,20,184059.85,4,4,4,12,Champion
C04518,Diya,Gupta,Male,Chandigarh,Student,Retail,705125.03,186,13,108817.24,2,3,3,8,Loyal
C04519,Karan,Joshi,Male,Rajasthan,Freelancer,Retail,687084.49,576,3,41349.53,1,1,1,3,Dormant
C04520,Riya,Mishra,Male,Haryana,Salaried,Retail,294988.94,327,3,79985.55,1,1,2,4,At Risk
C04521,Pari,Desai,Male,Madhya Pradesh,Freelancer,Retail,297938.81,160,13,97795.03,2,3,3,8,Loyal
C04522,Karan,Iyer,Male,West Bengal,Retired,Retail,484622.26,38,10,49315.1,3,3,2,8,Loyal
C04523,Myra,Bansal,Male,Tamil Nadu,Student,Retail,376450.18,295,3,26424.7,1,1,1,3,Dormant
C04524,Ishaan,Jain,Female,Haryana,Student,Corporate,764727.9,13,24,526107.62,4,4,4,12,Champion
C04526,Kabir,Sharma,Female,Rajasthan,Retired,Premium,414370.39,69,18,141352.54,3,4,4,11,Champion
C04534,Arjun,Malhotra,Female,West Bengal,Freelancer,Premium,918742.27,388,6,21290.78,1,2,1,4,At Risk
C04535,Sara,Nair,Female,Tamil Nadu,Self Employed,Premium,324000.0,544,3,44274.08,1,1,2,4,At Risk
C04537,Kabir,Kulkarni,Female,Tamil Nadu,Salaried,Corporate,1121770.63,80,6,43711.76,3,2,2,7,Potential Loyalist
C04538,Pooja,Reddy,Male,West Bengal,Salaried,Corporate,2005113.57,32,15,123999.76,4,4,3,11,Champion
C04539,Ira,Kumar,Female,Tamil Nadu,Business Owner,Retail,357494.86,27,6,26883.67,4,2,1,7,Potential Loyalist
C04540,Diya,Nair,Male,Maharashtra,Business Owner,Retail,372639.3,8,19,221135.56,4,4,4,12,Champion
C04541,Aarav,Kulkarni,Female,Chandigarh,Freelancer,Retail,1642833.49,341,5,48955.03,1,1,2,4,At Risk
C04542,Anika,Reddy,Male,Gujarat,Student,Premium,1141806.76,121,8,59322.24,2,2,2,6,Potential Loyalist
C04543,Pooja,Verma,Female,Tamil Nadu,Retired,Retail,1044407.8,31,12,68531.04,4,3,2,9,Loyal
C04544,Pari,Reddy,Male,Delhi,Student,SME,344112.2,173,12,50906.45,2,3,2,7,Potential Loyalist
C04545,Rohan,Singh,Male,Madhya Pradesh,Retired,Retail,180000.0,33,11,116018.21,4,3,3,10,Champion
C04546,Riya,Reddy,Male,West Bengal,Retired,Retail,401229.84,151,5,36348.59,2,1,1,4,At Risk
C04547,Krishna,Kapoor,Male,Gujarat,Self Employed,Retail,1375085.84,218,11,51584.97,1,3,2,6,Potential Loyalist
C04549,Krishna,Patel,Female,Chandigarh,Salaried,Retail,268033.6,47,11,93436.12,3,3,3,9,Loyal
C04550,Ayaan,Agarwal,Female,Rajasthan,Retired,Retail,686566.77,63,12,118223.85,3,3,3,9,Loyal
C04552,Amit,Malhotra,Male,Madhya Pradesh,Student,Premium,766060.63,156,13,233848.01,2,3,4,9,Loyal
C04553,Arjun,Iyer,Male,Maharashtra,Salaried,SME,333337.82,87,14,116310.81,2,3,3,8,Loyal
C04555,Nisha,Verma,Female,Uttar Pradesh,Freelancer,Retail,329395.23,32,7,143233.02,4,2,4,10,Champion
C04556,Ayaan,Mehta,Female,Madhya Pradesh,Retired,Premium,1034342.06,150,5,178305.69,2,1,4,7,Potential Loyalist
C04557,Karan,Jain,Female,Uttar Pradesh,Retired,Corporate,809069.98,20,29,234934.81,4,4,4,12,Champion
C04558,Rahul,Singh,Female,Tamil Nadu,Salaried,Retail,564053.83,500,4,22753.65,1,1,1,3,Dormant
C04560,Karan,Mishra,Female,Uttar Pradesh,Retired,SME,371445.58,2,7,36724.94,4,2,1,7,Potential Loyalist
C04561,Ira,Nair,Female,Maharashtra,Business Owner,Retail,645880.87,35,9,107217.84,3,2,3,8,Loyal
C04562,Arjun,Verma,Female,Maharashtra,Student,Retail,340457.96,388,3,133296.54,1,1,3,5,At Risk
C04563,Krishna,Kapoor,Male,Tamil Nadu,Business Owner,Retail,372921.3,167,10,61595.71,2,3,2,7,Potential Loyalist
C04565,Sneha,Chopra,Female,Haryana,Student,SME,1040683.94,496,4,31029.67,1,1,1,3,Dormant
C04566,Arjun,Patel,Male,Maharashtra,Retired,SME,588010.22,171,15,77795.05,2,4,2,8,Loyal
C04567,Ayaan,Mishra,Male,Uttar Pradesh,Student,Premium,795582.18,50,24,194377.12,3,4,4,11,Champion
C04568,Krishna,Gupta,Male,Madhya Pradesh,Business Owner,Wealth,1006596.3,57,7,86460.08,3,2,3,8,Loyal
C04569,Arjun,Kumar,Male,Uttar Pradesh,Student,Retail,259682.21,57,6,15759.29,3,2,1,6,Potential Loyalist
C04570,Vivaan,Verma,Female,Maharashtra,Self Employed,Premium,349383.1,91,16,135820.06,2,4,3,9,Loyal
C04571,Myra,Joshi,Male,Uttar Pradesh,Business Owner,Premium,882432.61,44,11,70487.27,3,3,2,8,Loyal
C04572,Diya,Desai,Male,Karnataka,Student,SME,274167.54,236,9,110136.37,1,2,3,6,Potential Loyalist
C04573,Ira,Kapoor,Male,Haryana,Retired,Retail,480215.96,148,12,130346.72,2,3,3,8,Loyal
C04575,Sneha,Nair,Male,Uttar Pradesh,Self Employed,Premium,1585242.86,109,20,164677.74,2,4,4,10,Champion
C04576,Aarav,Reddy,Male,Maharashtra,Retired,Retail,490707.33,132,8,91707.16,2,2,3,7,Potential Loyalist
C04577,Amit,Verma,Male,Uttar Pradesh,Retired,Retail,205184.77,146,10,85355.82,2,3,3,8,Loyal
C04578,Arjun,Nair,Male,Karnataka,Salaried,Retail,280978.98,29,14,82059.85,4,3,3,10,Champion
C04580,Aditya,Verma,Male,Delhi,Business Owner,Retail,376538.51,43,12,160950.0,3,3,4,10,Champion
C04581,Kabir,Mishra,Female,Maharashtra,Self Employed,Retail,284233.02,53,6,34348.52,3,2,1,6,Potential Loyalist
C04582,Aditya,Kapoor,Female,Rajasthan,Student,Premium,1293703.38,47,16,182337.85,3,4,4,11,Champion
C04584,Vihaan,Chopra,Male,Delhi,Business Owner,Retail,528935.25,280,12,57901.57,1,3,2,6,Potential Loyalist
C04585,Anika,Desai,Female,West Bengal,Business Owner,Retail,368529.28,73,14,59575.85,3,3,2,8,Loyal
C04586,Kabir,Patel,Female,Maharashtra,Business Owner,Retail,818023.92,261,3,20661.81,1,1,1,3,Dormant
C04587,Sneha,Patel,Male,Karnataka,Self Employed,Retail,305677.77,71,17,132407.51,3,4,3,10,Champion
C04588,Ira,Verma,Male,Uttar Pradesh,Freelancer,SME,252000.0,72,5,21386.1,3,1,1,5,At Risk
C04589,Anika,Kumar,Female,Maharashtra,Self Employed,Retail,1000123.93,122,13,128020.94,2,3,3,8,Loyal
C04590,Rahul,Reddy,Female,Maharashtra,Student,SME,951084.92,17,5,38192.61,4,1,1,6,Potential Loyalist
C04591,Rahul,Verma,Male,Karnataka,Student,Retail,314735.18,54,15,214997.65,3,4,4,11,Champion
C04592,Priya,Chopra,Male,Uttar Pradesh,Self Employed,SME,415022.37,15,3,10753.5,4,1,1,6,Potential Loyalist
C04593,Sneha,Desai,Female,Madhya Pradesh,Self Employed,Retail,417864.82,146,13,125389.27,2,3,3,8,Loyal
C04594,Arjun,Desai,Female,Tamil Nadu,Retired,Retail,633854.04,64,5,98803.22,3,1,3,7,Potential Loyalist
C04595,Ira,Mishra,Female,Kerala,Self Employed,Retail,199843.61,345,8,34487.88,1,2,1,4,At Risk
C04596,Nisha,Kapoor,Female,Karnataka,Self Employed,Retail,677620.44,17,23,177099.03,4,4,4,12,Champion
C04598,Rahul,Malhotra,Male,Uttar Pradesh,Retired,Wealth,555034.74,87,3,17729.7,2,1,1,4,At Risk
C04599,Kabir,Malhotra,Female,Uttar Pradesh,Business Owner,Corporate,879653.65,126,7,51606.72,2,2,2,6,Potential Loyalist
C04600,Pooja,Nair,Male,Rajasthan,Freelancer,Corporate,955588.37,5,19,167060.05,4,4,4,12,Champion
C04601,Ira,Reddy,Female,Maharashtra,Freelancer,Retail,670998.5,396,5,80030.0,1,1,2,4,At Risk
C04603,Myra,Agarwal,Female,Maharashtra,Business Owner,Retail,473832.23,180,6,31419.96,2,2,1,5,At Risk
C04604,Sara,Patel,Male,Karnataka,Student,SME,395199.36,43,26,134234.68,3,4,3,10,Champion
C04606,Ayaan,Sharma,Male,Madhya Pradesh,Business Owner,Retail,615551.24,54,9,42865.36,3,2,1,6,Potential Loyalist
C04607,Rohan,Nair,Male,Gujarat,Freelancer,Wealth,632361.03,128,4,24176.8,2,1,1,4,At Risk
C04609,Neha,Jain,Male,Karnataka,Retired,Retail,246422.51,5,23,157659.2,4,4,4,12,Champion
C04610,Sara,Mehta,Female,Karnataka,Self Employed,SME,750283.86,82,12,133932.67,3,3,3,9,Loyal
C04611,Ishaan,Bansal,Male,Karnataka,Salaried,Retail,371003.46,259,3,29806.01,1,1,1,3,Dormant
C04612,Vivaan,Sharma,Female,Maharashtra,Salaried,SME,1085719.31,439,4,60919.07,1,1,2,4,At Risk
C04613,Pooja,Patel,Male,Madhya Pradesh,Student,Premium,1071127.82,28,13,122285.72,4,3,3,10,Champion
C04614,Vivaan,Sharma,Male,Maharashtra,Salaried,Retail,423408.79,39,17,180919.06,3,4,4,11,Champion
C04615,Priya,Mishra,Male,Delhi,Business Owner,Retail,249108.27,95,3,39157.14,2,1,1,4,At Risk
C04616,Aadhya,Kapoor,Male,Maharashtra,Business Owner,SME,648946.77,147,3,16901.68,2,1,1,4,At Risk
C04617,Nisha,Jain,Male,Maharashtra,Salaried,Retail,404166.75,16,7,82728.2,4,2,3,9,Loyal
C04618,Kiara,Mehta,Male,Tamil Nadu,Retired,Retail,1595949.8,77,14,110234.69,3,3,3,9,Loyal
C04619,Kiara,Kulkarni,Male,Delhi,Salaried,Retail,447109.56,29,9,57264.66,4,3,2,9,Loyal
C04620,Vivaan,Kumar,Female,Madhya Pradesh,Freelancer,Retail,504421.05,104,16,117709.11,2,4,3,9,Loyal
C04621,Kabir,Agarwal,Male,Karnataka,Business Owner,Retail,194714.52,3,30,226200.89,4,4,4,12,Champion
C04622,Reyansh,Mehta,Female,Rajasthan,Self Employed,Wealth,1565617.62,335,7,59485.44,1,2,2,5,At Risk
C04623,Vihaan,Joshi,Male,Karnataka,Salaried,Retail,445069.5,105,6,26726.27,2,2,1,5,At Risk
C04625,Anika,Sharma,Female,Rajasthan,Self Employed,SME,252000.0,7,20,111666.27,4,4,3,11,Champion
C04627,Aditya,Verma,Female,Maharashtra,Freelancer,Premium,505217.07,45,23,209072.47,3,4,4,11,Champion
C04628,Rahul,Iyer,Female,Karnataka,Freelancer,Wealth,1066325.01,4,8,57592.36,4,2,2,8,Loyal
C04629,Nisha,Kulkarni,Male,Gujarat,Business Owner,Premium,324000.0,261,7,96824.49,1,2,3,6,Potential Loyalist
C04630,Amit,Joshi,Male,Telangana,Self Employed,Corporate,1110562.29,66,16,143917.64,3,4,4,11,Champion
C04631,Sara,Nair,Female,Gujarat,Student,Corporate,1018664.24,92,10,248070.31,2,3,4,9,Loyal
C04632,Pooja,Sharma,Male,Tamil Nadu,Freelancer,Premium,324000.0,588,7,34628.02,1,2,1,4,At Risk
C04634,Kiara,Desai,Female,Gujarat,Freelancer,Retail,628044.34,479,6,97685.55,1,2,3,6,Potential Loyalist
C04635,Aarav,Gupta,Male,Tamil Nadu,Self Employed,Premium,1836956.23,31,14,136535.81,4,3,4,11,Champion
C04637,Rahul,Singh,Male,Karnataka,Salaried,Corporate,1047618.18,229,12,109893.12,1,3,3,7,Potential Loyalist
C04639,Nisha,Kulkarni,Male,Karnataka,Salaried,Retail,505262.09,20,19,178777.53,4,4,4,12,Champion
C04640,Ayaan,Sharma,Male,Karnataka,Self Employed,Premium,880467.89,20,23,305923.24,4,4,4,12,Champion
C04641,Ishaan,Singh,Female,Madhya Pradesh,Freelancer,Retail,363859.69,42,6,31765.38,3,2,1,6,Potential Loyalist
C04642,Ayaan,Gupta,Male,Uttar Pradesh,Business Owner,Premium,1315088.93,11,9,116207.95,4,3,3,10,Champion
C04643,Nisha,Jain,Male,Karnataka,Business Owner,Retail,868042.74,129,15,94616.01,2,4,3,9,Loyal
C04645,Priya,Patel,Female,Karnataka,Student,Corporate,3095106.39,8,12,56814.9,4,3,2,9,Loyal
C04646,Vivaan,Desai,Female,Delhi,Freelancer,Premium,616494.8,69,2,6472.26,3,1,1,5,At Risk
C04648,Sai,Kumar,Female,Tamil Nadu,Business Owner,SME,704245.58,136,4,13422.88,2,1,1,4,At Risk
C04649,Riya,Chopra,Male,Tamil Nadu,Salaried,SME,252000.0,41,19,221515.28,3,4,4,11,Champion
C04650,Kabir,Verma,Female,Rajasthan,Student,Retail,180000.0,158,4,12201.72,2,1,1,4,At Risk
C04652,Pooja,Desai,Male,Uttar Pradesh,Retired,Premium,2339503.63,333,6,51740.22,1,2,2,5,At Risk
C04653,Rohan,Joshi,Male,Haryana,Self Employed,Premium,625212.45,77,20,115726.57,3,4,3,10,Champion
C04654,Ayaan,Gupta,Male,Haryana,Salaried,Premium,788233.09,134,21,126095.35,2,4,3,9,Loyal
C04656,Anika,Jain,Male,Karnataka,Student,Retail,262204.51,113,7,55575.46,2,2,2,6,Potential Loyalist
C04658,Riya,Bansal,Female,Telangana,Self Employed,Retail,663385.15,95,10,77834.19,2,3,2,7,Potential Loyalist
C04659,Rohan,Malhotra,Female,Uttar Pradesh,Retired,Corporate,459161.32,98,13,101806.52,2,3,3,8,Loyal
C04661,Vihaan,Singh,Female,Maharashtra,Freelancer,Retail,332561.66,128,15,83552.94,2,4,3,9,Loyal
C04662,Pari,Mehta,Male,Madhya Pradesh,Salaried,Retail,253614.64,269,7,43010.84,1,2,1,4,At Risk
C04663,Aarav,Kumar,Female,Karnataka,Freelancer,Premium,843490.12,28,14,169541.89,4,3,4,11,Champion
C04664,Diya,Gupta,Female,Karnataka,Self Employed,Premium,585879.03,81,36,405111.22,3,4,4,11,Champion
C04665,Nisha,Verma,Female,Chandigarh,Freelancer,SME,549866.97,168,6,23742.83,2,2,1,5,At Risk
C04666,Anaya,Reddy,Female,Chandigarh,Self Employed,Premium,603409.23,10,7,74340.47,4,2,2,8,Loyal
C04667,Myra,Jain,Female,Maharashtra,Business Owner,Corporate,3414875.9,113,5,25486.18,2,1,1,4,At Risk
C04669,Diya,Kulkarni,Female,West Bengal,Student,Retail,198912.17,20,7,64448.85,4,2,2,8,Loyal
C04670,Aadhya,Bansal,Female,Rajasthan,Salaried,SME,466372.1,63,13,160620.47,3,3,4,10,Champion
C04671,Kiara,Agarwal,Female,Maharashtra,Business Owner,Retail,180000.0,8,35,420289.08,4,4,4,12,Champion
C04673,Ishaan,Agarwal,Male,Telangana,Business Owner,SME,372165.95,89,5,39143.96,2,1,1,4,At Risk
C04674,Aarav,Agarwal,Female,Gujarat,Salaried,SME,724652.95,282,4,42487.68,1,1,1,3,Dormant
C04675,Kabir,Singh,Female,Uttar Pradesh,Salaried,Premium,1281559.59,4,5,22611.95,4,1,1,6,Potential Loyalist
C04676,Riya,Malhotra,Female,Karnataka,Retired,SME,911888.84,36,15,105501.9,3,4,3,10,Champion
C04678,Pooja,Singh,Male,Karnataka,Student,Retail,308191.81,56,13,65265.92,3,3,2,8,Loyal
C04680,Sneha,Kulkarni,Female,Karnataka,Retired,Retail,180000.0,168,16,135960.47,2,4,3,9,Loyal
C04681,Kiara,Kumar,Female,Karnataka,Business Owner,Premium,1368042.32,120,8,135904.51,2,2,3,7,Potential Loyalist
C04682,Arjun,Iyer,Female,Uttar Pradesh,Student,Retail,199151.38,73,21,221725.13,3,4,4,11,Champion
C04683,Amit,Iyer,Female,Tamil Nadu,Retired,Premium,736163.62,446,1,5055.14,1,1,1,3,Dormant
C04685,Ira,Kulkarni,Female,Gujarat,Student,Retail,779704.41,23,18,103375.32,4,4,3,11,Champion
C04688,Vivaan,Malhotra,Female,Uttar Pradesh,Business Owner,Retail,660994.39,168,7,32760.76,2,2,1,5,At Risk
C04689,Krishna,Nair,Female,Gujarat,Student,Premium,473441.27,69,22,238290.35,3,4,4,11,Champion
C04690,Rahul,Mehta,Female,Uttar Pradesh,Salaried,Retail,180000.0,509,11,94763.95,1,3,3,7,Potential Loyalist
C04691,Riya,Kulkarni,Female,Gujarat,Student,SME,906028.35,349,6,63363.34,1,2,2,5,At Risk
C04692,Vivaan,Mehta,Male,Gujarat,Self Employed,Retail,381269.04,214,18,136562.12,1,4,4,9,Loyal
C04693,Sara,Gupta,Male,Rajasthan,Retired,Retail,474240.41,213,6,13375.15,1,2,1,4,At Risk
C04694,Ayaan,Iyer,Male,Maharashtra,Student,SME,353396.54,392,6,41582.13,1,2,1,4,At Risk
C04695,Ishaan,Bansal,Female,Karnataka,Salaried,Premium,370191.06,272,4,44353.35,1,1,2,4,At Risk
C04696,Myra,Agarwal,Female,Telangana,Business Owner,Retail,782663.23,341,3,58768.55,1,1,2,4,At Risk
C04697,Ishaan,Mishra,Male,Madhya Pradesh,Student,Retail,480954.6,3,20,96667.59,4,4,3,11,Champion
C04698,Neha,Kumar,Male,Tamil Nadu,Freelancer,SME,315775.17,208,7,114649.87,1,2,3,6,Potential Loyalist
C04699,Amit,Joshi,Male,Maharashtra,Student,Retail,1174634.86,312,19,235864.55,1,4,4,9,Loyal
C04700,Riya,Kapoor,Female,Madhya Pradesh,Self Employed,SME,696010.14,123,15,83049.66,2,4,3,9,Loyal
C04702,Vihaan,Mehta,Male,Karnataka,Business Owner,Corporate,2060603.25,236,15,270086.13,1,4,4,9,Loyal
C04703,Priya,Patel,Male,Maharashtra,Retired,Retail,588914.57,48,6,66509.5,3,2,2,7,Potential Loyalist
C04704,Ira,Bansal,Female,Maharashtra,Student,Retail,336039.62,438,4,21169.49,1,1,1,3,Dormant
C04705,Kabir,Joshi,Female,Delhi,Business Owner,Retail,388020.94,18,10,66440.12,4,3,2,9,Loyal
C04707,Vivaan,Sharma,Male,Haryana,Business Owner,Corporate,1050016.51,294,5,64732.32,1,1,2,4,At Risk
C04708,Sara,Mehta,Male,Rajasthan,Salaried,Premium,536454.41,128,17,178827.02,2,4,4,10,Champion
C04709,Sneha,Agarwal,Female,Tamil Nadu,Student,Retail,845377.33,201,5,27744.37,1,1,1,3,Dormant
C04710,Ishaan,Singh,Male,Karnataka,Salaried,SME,1089199.2,568,5,44176.92,1,1,2,4,At Risk
C04711,Neha,Iyer,Male,Karnataka,Student,SME,648346.48,47,28,227586.02,3,4,4,11,Champion
C04712,Pooja,Reddy,Female,Maharashtra,Salaried,Retail,747051.67,4,8,47125.13,4,2,2,8,Loyal
C04713,Sara,Patel,Female,Gujarat,Business Owner,Retail,525058.6,69,18,112620.85,3,4,3,10,Champion
C04714,Kiara,Kumar,Male,Maharashtra,Student,Retail,991923.67,329,4,29001.92,1,1,1,3,Dormant
C04715,Sai,Patel,Male,West Bengal,Freelancer,Retail,869175.09,109,9,102376.55,2,3,3,8,Loyal
C04716,Amit,Jain,Male,Chandigarh,Salaried,Premium,748960.61,22,13,97809.37,4,3,3,10,Champion
C04718,Ira,Verma,Female,Tamil Nadu,Business Owner,Wealth,741648.39,23,12,155799.23,4,3,4,11,Champion
C04720,Reyansh,Kapoor,Male,Madhya Pradesh,Self Employed,Premium,559997.01,165,4,23183.64,2,1,1,4,At Risk
C04723,Krishna,Patel,Male,Karnataka,Self Employed,Retail,906475.18,16,17,106129.97,4,4,3,11,Champion
C04724,Kabir,Kulkarni,Male,Gujarat,Salaried,Corporate,607929.85,73,19,218992.0,3,4,4,11,Champion
C04725,Sara,Kulkarni,Female,Maharashtra,Salaried,Retail,180000.0,118,14,120557.56,2,3,3,8,Loyal
C04727,Riya,Mehta,Male,Rajasthan,Retired,Premium,1813707.59,170,2,15679.1,2,1,1,4,At Risk
C04728,Ira,Joshi,Female,Uttar Pradesh,Retired,Retail,404682.18,20,23,168869.85,4,4,4,12,Champion
C04729,Pooja,Bansal,Male,Madhya Pradesh,Student,Retail,395505.67,69,12,92886.36,3,3,3,9,Loyal
C04730,Rahul,Mishra,Male,Haryana,Student,Retail,981506.56,169,6,79146.94,2,2,2,6,Potential Loyalist
C04731,Aarav,Chopra,Female,Madhya Pradesh,Retired,Retail,180000.0,71,11,83548.7,3,3,3,9,Loyal
C04732,Vivaan,Malhotra,Female,Maharashtra,Student,SME,1616979.34,102,4,48871.94,2,1,2,5,At Risk
C04733,Myra,Chopra,Female,Delhi,Student,Retail,609833.58,62,7,37625.39,3,2,1,6,Potential Loyalist
C04734,Anika,Patel,Male,Kerala,Business Owner,Premium,1149030.56,110,17,192118.97,2,4,4,10,Champion
C04735,Vivaan,Bansal,Male,Maharashtra,Business Owner,Retail,262472.7,7,22,140656.89,4,4,4,12,Champion
C04736,Aadhya,Desai,Male,Gujarat,Retired,Retail,635825.64,29,19,109275.1,4,4,3,11,Champion
C04737,Reyansh,Singh,Female,Telangana,Salaried,Retail,383930.97,113,10,30739.17,2,3,1,6,Potential Loyalist
C04738,Anika,Desai,Female,Uttar Pradesh,Self Employed,Retail,394345.93,334,2,58448.43,1,1,2,4,At Risk
C04739,Ishaan,Mehta,Female,Madhya Pradesh,Retired,Retail,516102.78,115,16,108063.59,2,4,3,9,Loyal
C04740,Rohan,Kapoor,Male,Maharashtra,Freelancer,Premium,811019.47,77,14,87189.16,3,4,3,10,Champion
C04741,Ayaan,Desai,Female,Tamil Nadu,Business Owner,Retail,444943.66,5,27,348260.88,4,4,4,12,Champion
C04744,Priya,Mishra,Female,Karnataka,Freelancer,SME,595929.28,384,3,23000.41,1,1,1,3,Dormant
C04745,Ayaan,Malhotra,Female,Maharashtra,Freelancer,Retail,352170.2,70,11,64337.57,3,3,2,8,Loyal
C04747,Diya,Kapoor,Male,Chandigarh,Retired,Wealth,540000.0,289,8,39961.33,1,2,1,4,At Risk
C04748,Reyansh,Kumar,Male,Haryana,Salaried,Retail,833433.55,55,29,178388.58,3,4,4,11,Champion
C04749,Aditya,Kulkarni,Female,Kerala,Retired,Corporate,1084498.14,4,8,56691.87,4,2,2,8,Loyal
C04750,Pari,Verma,Female,Uttar Pradesh,Salaried,Premium,525727.33,162,12,85594.59,2,3,3,8,Loyal
C04751,Arjun,Agarwal,Female,Gujarat,Business Owner,Retail,515017.67,16,12,102776.89,4,3,3,10,Champion
C04752,Ayaan,Agarwal,Male,Madhya Pradesh,Salaried,Retail,249860.16,87,12,123229.7,2,3,3,8,Loyal
C04754,Arjun,Patel,Female,Maharashtra,Salaried,Premium,839262.78,11,23,195531.84,4,4,4,12,Champion
C04755,Kiara,Verma,Female,Gujarat,Freelancer,Corporate,1053049.43,74,20,137757.57,3,4,4,11,Champion
